Date,ROR,Index,Leverage,,Settle,1.1
20170109,-0.0148,1327137.59,0.7,,1434920.71,
20170110,0.0049,1333630.51,0.7,,1445969.6,
20170111,-0.0213,1305260.98,0.7,,1397570.94,
20170112,-0.0122,1289341.57,0.7,,1370777.5,
20170113,0.0021,1292038.68,0.7,,1375301.07,
20170116,0,1292038.68,0.7,,1375301.07,
20170117,-0.0052,1285362.66,0.7,,1364062.9,
20170118,-0.0182,1261939.12,0.7,,1325050.7,
20170119,0.0009,1263052.33,0.7,,1326924.7,
20170120,0,1263047.24,0.7,,1326924.7,
20170123,0.0052,1269671.43,0.7,,1337767.57,
20170124,0.0004,1270123.55,0.7,,1338608.45,
20170125,0.0039,1275097.18,0.7,,1346812.21,
20170126,-0.0017,1272896.36,0.7,,1343214.29,
20170127,0.0088,1284108.04,0.7,,1361789.03,
20170130,-0.0004,1283656.61,0.7,,1360933.05,
20170131,0.0004,1284138.94,0.7,,1361788.49,
20170201,-0.0022,1281291.71,0.7,,1357080.59,
20170202,-0.0035,1276849.55,0.7,,1349616.65,
20170203,-0.0007,1275927.4,0.7,,1348132.07,
20170206,-0.0047,1269884.24,0.7,,1338175.15,
20170207,-0.0049,1263629.02,0.7,,1327871.21,
20170208,0.0012,1265155.28,0.7,,1330375.19,
20170209,-0.0023,1262214.24,0.7,,1325566.83,
20170210,0.0098,1274528.34,0.7,,1345980.56,
20170213,0.0096,1286725.88,0.7,,1366285.64,
20170214,-0.0114,1272000.27,0.7,,1341809.61,
20170215,-0.0049,1265806.75,0.7,,1331477.68,
20170216,-0.0054,1258916.21,0.7,,1320179.14,
20170217,-0.0076,1249353.88,0.7,,1304412.43,
20170220,0,1249353.88,0.7,,1304412.43,
20170221,-0.0091,1238029.95,0.7,,1285759.33,
20170222,-0.0176,1216270.36,0.7,,1250198.9,
20170223,-0.0229,1188393.67,0.7,,1205209.6,
20170224,0.0078,1197622.65,0.7,,1219982.03,
20170227,-0.0048,1191869.04,0.7,,1210779.88,
20170228,-0.0065,1184159.84,0.7,,1198412.62,
20170301,-0.0245,1155153.43,0.7,,1152273.74,
20170302,0.0217,1180216.71,0.7,,1191566.27,
20170303,-0.0075,1171378.25,0.7,,1177522.81,
20170306,0.0068,1179295.27,0.7,,1190105.48,
20170307,0.0035,1183476.07,0.7,,1196651.07,
20170308,0.0733,1270234.12,0.7,,1334488.17,
20170309,0.0439,1325941.88,0.7,,1426548.79,
20170310,0.0031,1330084.22,0.7,,1433498.12,
20170313,-0.0013,1328321.25,0.7,,1430569.69,
20170314,0.0217,1357201.42,0.7,,1479352.12,
20170315,-0.0582,1278247.02,0.7,,1344054.8,
20170316,-0.0048,1272167.41,0.7,,1333916.79,
20170317,-0.0033,1268019.01,0.7,,1326999.48,
20170320,-0.0022,1265216.14,0.7,,1322411.85,
20170321,-0.0038,1260402.92,0.7,,1314515.16,
20170322,0.0052,1266909.15,0.7,,1325256.63,
20170323,0.0174,1288972.37,0.7,,1361492.93,
20170324,0.0176,1311673.68,0.7,,1399147.93,
20170327,-0.0001,1311539.14,0.7,,1398928.07,
20170328,-0.0162,1290339.9,0.7,,1363315.36,
20170329,-0.0189,1266005.27,0.7,,1322824.89,
20170330,-0.0016,1263927.07,0.7,,1319498.93,
20170331,0.0002,1264152.34,0.7,,1319913.63,
20170403,0.0209,1290626.23,0.7,,1363263.37,
20170404,-0.0129,1273958.12,0.7,,1335628.07,
20170405,-0.0251,1241957.41,0.7,,1282947.08,
20170406,0.0057,1248994.93,0.7,,1294438.62,
20170407,-0.0324,1208519.81,0.7,,1228533.2,
20170410,-0.0126,1193343.65,0.7,,1204208.25,
20170411,0.0336,1233487.58,0.7,,1267790.44,
20170412,0.0003,1233836.68,0.7,,1268388.12,
20170413,0.0204,1259064.23,0.7,,1309049.01,
20170414,0,1259064.23,0.7,,1309049.01,
20170417,-0.0188,1235367.26,0.7,,1270375.97,
20170418,0.0222,1262799.36,0.7,,1314693.94,
20170419,-0.0116,1248117.25,0.7,,1290728.95,
20170420,0.0232,1277020.49,0.7,,1337785.24,
20170421,0.0227,1306022.82,0.7,,1385505.95,
20170424,-0.0052,1299222.51,0.7,,1374184.38,
20170425,-0.0045,1293342.42,0.7,,1364466.94,
20170426,0.0267,1327933.32,0.7,,1421716.07,
20170427,0.0054,1335039.64,0.7,,1433780.35,
20170428,-0.0036,1330196.19,0.7,,1425669.25,
20170501,-0.0567,1254827.14,0.7,,1298642.12,
20170502,0.0262,1287671.71,0.7,,1352109.07,
20170503,-0.0177,1264816.94,0.7,,1314501.12,
20170504,0.0536,1332585.33,0.7,,1425219.67,
20170505,-0.0385,1281297.92,0.7,,1338993.88,
20170508,-0.0117,1266283.03,0.7,,1314375.52,
20170509,0.0307,1305198.65,0.7,,1377784.75,
20170510,-0.0392,1254014.13,0.7,,1292913.21,
20170511,-0.0017,1251910.89,0.7,,1289459.29,
20170512,-0.0128,1235889.51,0.7,,1263522.74,
20170515,-0.0263,1203350.88,0.7,,1211303.15,
20170516,-0.004,1198535.85,0.7,,1203689.24,
20170517,-0.0141,1181645.16,0.7,,1177018.93,
20170518,0.0206,1206022.66,0.7,,1215120.71,
20170519,-0.0559,1138623.18,0.7,,1108381.03,
20170522,-0.0126,1124231.61,0.7,,1086435.09,
20170523,-0.0071,1116299.89,0.7,,1074313.58,
20170524,0,1116306.46,0.7,,1074313.58,
20170525,0.0064,1123486.11,0.7,,1085118.1,
20170526,-0.0223,1098400.21,0.7,,1047092.47,
20170529,0,1098400.21,0.7,,1047092.47,
20170530,0.0041,1102922.18,0.7,,1053838.73,
20170531,0.0323,1138540.66,0.7,,1107328.58,
20170601,0.0023,1141129.76,0.7,,1111330.78,
20170602,0.029,1174190.08,0.7,,1161975.71,
20170605,-0.0325,1135988.82,0.7,,1102631.95,
20170606,0.0202,1158879.06,0.7,,1137632.64,
20170607,0.0248,1187595.57,0.7,,1181967.81,
20170608,-0.0312,1150568.23,0.7,,1124017.61,
20170609,-0.0387,1106003.72,0.7,,1055661.29,
20170612,-0.0512,1049411.28,0.7,,970725.79,
20170613,-0.0105,1038345.08,0.7,,954708.82,
20170614,0.0658,1106674.66,0.7,,1053425.71,
20170615,-0.0543,1046637.35,0.7,,963538.4,
20170616,0.0218,1069468.65,0.7,,996546.47,
20170619,0.0085,1078564.35,0.7,,1009857.49,
20170620,0.0589,1142081.25,0.7,,1103327.01,
20170621,0.0276,1173590.37,0.7,,1151179.88,
20170622,0.0572,1240695.06,0.7,,1254654.5,
20170623,-0.0511,1177342.24,0.7,,1153905.75,
20170626,-0.0249,1148013.69,0.7,,1108755.06,
20170627,-0.0304,1113068.93,0.7,,1055788.25,
20170628,0.0122,1126662.3,0.7,,1076029.22,
20170629,-0.0034,1122849.7,0.7,,1070280.15,
20170630,0.0322,1159023.2,0.7,,1124436.32,
20170703,0.0367,1201502.03,0.7,,1189284.17,
20170704,0,1201502.03,0.7,,1189284.17,
20170705,0.0237,1230022.36,0.7,,1233576.51,
20170706,-0.0234,1201235.73,0.7,,1188216.14,
20170707,0.064,1278137.21,0.7,,1307716.74,
20170710,-0.0041,1272833.55,0.7,,1299291.31,
20170711,-0.0247,1241367.78,0.7,,1248860.24,
20170712,0.0006,1242170.74,0.7,,1250037.74,
20170713,-0.0378,1195163.01,0.7,,1175785.5,
20170714,-0.0365,1151500.36,0.7,,1108345.8,
20170717,-0.019,1129614.29,0.7,,1075253.76,
20170718,-0.0332,1092115.38,0.7,,1019156.24,
20170719,-0.012,1079031.73,0.7,,999937.86,
20170720,0.0053,1084721.82,0.7,,1008265.92,
20170721,0.0199,1106354.72,0.7,,1039795.83,
20170724,0.0167,1124847.45,0.7,,1067083.05,
20170725,0.0244,1152243.68,0.7,,1107998.06,
20170726,0.0063,1159464.66,0.7,,1118967.24,
20170727,-0.0222,1133698.16,0.7,,1079931.27,
20170728,0.0344,1172681.3,0.7,,1138309.27,
20170731,0.022,1198457.92,0.7,,1177662.24,
20170801,-0.0192,1175393.58,0.7,,1142130.49,
20170802,-0.0021,1172977.6,0.7,,1138361.46,
20170803,-0.0301,1137673.26,0.7,,1084516.96,
20170804,-0.0286,1105176.95,0.7,,1035775.67,
20170807,-0.007,1097445.45,0.7,,1024382.14,
20170808,-0.0003,1097087.63,0.7,,1023899.22,
20170809,-0.0137,1082012.31,0.7,,1001856.13,
20170810,-0.0173,1063267.16,0.7,,974619.96,
20170811,0.0167,1080995.39,0.7,,1000196.77,
20170814,-0.0299,1048657.65,0.7,,953201.81,
20170815,-0.0545,991548.35,0.7,,871566.88,
20170816,0.0357,1026945.33,0.7,,920461.78,
20170817,0.0127,1039980.71,0.7,,938831.57,
20170818,0.0134,1053930.57,0.7,,958600.68,
20170821,0.0141,1068738.85,0.7,,979840.53,
20170822,-0.0106,1057360.2,0.7,,963519.19,
20170823,0.0141,1072320.57,0.7,,984868.02,
20170824,0.0019,1074318.3,0.7,,987808.56,
20170825,0.0083,1083282.7,0.7,,1000692.4,
20170828,0.0286,1114286.33,0.7,,1045666.38,
20170829,-0.0128,1100011.68,0.7,,1024633.55,
20170830,-0.0265,1070808.41,0.7,,981964.88,
20170831,0.0276,1100313.47,0.7,,1024554.1,
20170901,0.0173,1119340.22,0.7,,1052407.33,
20170904,0,1119340.22,0.7,,1052407.33,
20170905,0.0595,1185892.7,0.7,,1150807.42,
20170906,0.0007,1186668.85,0.7,,1152073.31,
20170907,0.0381,1231868.41,0.7,,1221049.58,
20170908,-0.008,1221997.23,0.7,,1205699.24,
20170911,-0.0685,1138306.43,0.7,,1075914.33,
20170912,-0.0308,1103191.91,0.7,,1023840.08,
20170913,-0.0625,1034237.09,0.7,,923284.36,
20170914,0.0714,1108044.64,0.7,,1026876.86,
20170915,0.0491,1162419.14,0.7,,1106107.75,
20170918,-0.0653,1086551.59,0.7,,992605.29,
20170919,0.0022,1088909.44,0.7,,996036.87,
20170920,-0.0196,1067513.22,0.7,,965358.93,
20170921,-0.0083,1058695.76,0.7,,952767.89,
20170922,-0.0006,1058043.04,0.7,,951869.57,
20170925,-0.0121,1045235.03,0.7,,933770.45,
20170926,-0.0219,1022368.24,0.7,,901635.41,
20170927,-0.0316,990026.42,0.7,,856862.77,
20170928,0.0109,1000796.01,0.7,,871539.6,
20170929,-0.0187,982065.63,0.7,,845928.79,
20171002,-0.0385,944225.8,0.7,,794750.1,
20171003,0.0008,944976.64,0.7,,795749.21,
20171004,-0.0189,927083.44,0.7,,772115.46,
20171005,-0.0212,907473.58,0.7,,746392.99,
20171006,-0.0013,906336.29,0.7,,744868.21,
20171009,-0.0102,897055.86,0.7,,732929.04,
20171010,-0.0217,877614.23,0.7,,707936.16,
20171011,0.01,886405.37,0.7,,719060.87,
20171012,-0.0064,880732.04,0.7,,711829.17,
20171013,-0.0029,878157.94,0.7,,708585.26,
20171016,-0.0229,858054.93,0.7,,683086.32,
20171017,-0.0149,845266.98,0.35,,651098.36,
20171018,0.0097,853480.01,0.35,,670947.56,
20171019,-0.0313,826724.91,0.35,,604945.49,
20171020,0.0031,829273.16,0.35,,610839.39,
20171023,-0.0018,827799.65,0.35,,607383.78,
20171024,-0.0001,827751.23,0.35,,607192.89,
20171025,-0.0076,821451.96,0.35,,592689.65,
20171026,0.0049,825488.54,0.35,,601817.07,
20171027,-0.002,823872.6,0.35,,598034.22,
20171030,-0.0163,810437.6,0.35,,567397.78,
20171031,0.0226,828753.46,0.35,,607699.24,
20171101,-0.0006,828245.14,0.35,,606553.29,
20171102,-0.0174,813828.79,0.35,,573383.49,
20171103,0.0081,820395.82,0.35,,587980.2,
20171106,-0.0025,818333.35,0.35,,583360.35,
20171107,0.0009,819086.41,0.35,,585010.43,
20171108,-0.0099,811014.76,0.35,,566808.25,
20171109,-0.0147,799110.13,0.35,,540621.71,
20171110,-0.0143,787656.26,0.35,,516324.62,
20171113,-0.003,785298.34,0.35,,511456.42,
20171114,-0.013,775121.34,0.35,,490559.77,
20171115,-0.0142,764110.02,0.35,,468666.79,
20171116,0.0016,765333.47,0.35,,471023.51,
20171117,0.0177,778866.16,0.35,,497225.88,
20171120,-0.0092,771665.98,0.35,,482848.95,
20171121,-0.0012,770710.84,0.35,,481027.92,
20171122,0.0337,796720.69,0.35,,531975.65,
20171123,0,796720.69,0.35,,531975.65,
20171124,0.0257,817210.18,0.35,,574944.08,
20171127,-0.0249,796837.26,0.35,,529950.6,
20171128,-0.0378,766677.01,0.35,,466992.47,
20171129,-0.0234,748772.18,0.35,,432648.51,
20171130,0.0138,759138.9,0.35,,451413.09,
20171201,-0.0121,749917.81,0.35,,434246.5,
20171204,-0.0214,733835.33,0.35,,405040.32,
20171205,0.0107,741654.28,0.35,,418661.24,
20171206,-0.0317,718127.21,0.35,,376950.62,
20171207,0.0417,748064.86,0.35,,426352.69,
20171208,-0.0051,744228.38,0.35,,419518.87,
20171211,0.0044,747524.86,0.35,,425320.22,
20171212,0.0142,758111.87,0.35,,444301.65,
20171213,-0.0035,755439.81,0.35,,439414.33,
20171214,0.0187,769559.43,0.35,,465239.34,
20171215,0.003,771857.52,0.35,,469625.88,
20171218,-0.0189,757275.42,0.35,,441730.1,
20171219,0.0008,757888.5,0.35,,442840.74,
20171220,0.0095,765113.68,0.35,,456062.7,
20171221,0.0304,788349.74,0.35,,499636.23,
20171222,-0.0022,786613.68,0.35,,496181.6,
20171225,0,786613.68,0.35,,496181.6,
20171226,0.0044,790100.04,0.35,,503043.09,
20171227,-0.0064,785026.02,0.35,,492924.74,
20171228,0.0011,785899.91,0.35,,494628.85,
20171229,0.0091,793070.61,0.35,,508775.23,
20180101,0,793070.61,0.35,,508775.23,
20180102,-0.0025,791070.47,0.35,,504777.71,
20180103,-0.0016,789811.17,0.35,,502239.4,
20180104,0.0255,809931.74,0.35,,542490.3,
20180105,-0.0127,799662.96,0.35,,520837.19,
20180108,0.0024,801575.59,0.35,,524765.79,
20180109,-0.002,799995.69,0.35,,521467.26,
20180110,0.0221,817648.2,0.35,,557686.89,
20180111,0.0236,836930.84,0.35,,599051.32,
20180112,0.0358,866922.43,0.35,,666453.15,
20180115,0,866922.43,0.35,,666453.15,
20180116,0.0207,884845.46,0.35,,709810.69,
20180117,0.0053,889506.64,0.35,,721634.11,
20180118,0.002,891272.24,0.35,,726170.09,
20180119,0.0049,895672.02,0.35,,737353.11,
20180122,0.013,907336.12,0.35,,767479.25,
20180123,0.0155,921368.27,0.35,,804866.46,
20180124,0.0674,983438.24,0.35,,975360.17,
20180125,-0.0125,971131.43,0.35,,937042.45,
20180126,-0.0007,970492.82,0.35,,934980.96,
20180129,-0.027,944301.51,0.35,,855641.14,
20180130,0.0033,947444.74,0.35,,864515.36,
20180131,0.0002,947618.42,0.35,,865058.77,
20180201,0.0161,962832,0.35,,908830.75,
20180202,-0.0207,942949.42,0.35,,849704.82,
20180205,-0.0233,920953.34,0.35,,787482.15,
20180206,-0.0165,905758.72,0.35,,746645.57,
20180207,-0.0041,902033.44,0.35,,737024.51,
20180208,0.0188,918998.01,0.35,,780572.13,
20180209,-0.0098,909964.06,0.35,,756530.51,
20180212,0.0035,913185.02,0.35,,764852.34,
20180213,0.0132,925272.97,0.35,,796582.79,
20180214,0.0361,958671.9,0.35,,886960.8,
20180215,0.0124,970595.74,0.35,,921526.93,
20180216,0.0018,972354.72,0.35,,926740.14,
20180219,0,972354.72,0.35,,926740.14,
20180220,-0.023,950012.39,0.35,,859750.06,
20180221,0.006,955676.17,0.35,,875962.49,
20180222,0.0004,956058.4,0.35,,877063.7,
20180223,-0.0058,950511.15,0.35,,861076.09,
20180226,-0.0066,944259.14,0.35,,843214.91,
20180227,-0.0008,943511.55,0.35,,841094.82,
20180228,-0.0092,934820.62,0.35,,816775.17,
20180301,-0.0166,919320.43,0.35,,774162.84,
20180302,0.0215,939106.49,0.35,,826474.13,
20180305,0.0092,947726.61,0.35,,850371.04,
20180306,-0.0067,941347.36,0.35,,832464.65,
20180307,0.0046,945636.73,0.35,,844499.71,
20180308,-0.0049,941011.87,0.35,,831494.42,
20180309,-0.0078,933638.95,0.35,,811110.93,
20180312,0.0004,933993.81,0.35,,812130.61,
20180313,-0.0155,919510.9,0.35,,772568.25,
20180314,0.0021,921425.57,0.35,,777667.2,
20180315,0.0043,925379.76,0.35,,788176.81,
20180316,0.0085,933223.43,0.35,,809232.39,
20180319,-0.017,917336.87,0.35,,765996.26,
20180320,0.0015,918674.74,0.35,,769607.39,
20180321,0.015,932427.96,0.35,,805888.88,
20180322,-0.0086,924425.73,0.35,,784106.86,
20180323,0.0361,957805.61,0.35,,873069.38,
20180326,-0.0086,949536.58,0.35,,849471.56,
20180327,-0.0299,921152.2,0.35,,769645.5,
20180328,-0.0185,904069.97,0.35,,724896.12,
20180329,-0.0116,893553.78,0.35,,698468.47,
20180330,0,893553.78,0.35,,698468.47,
20180402,0.0018,895167.57,0.35,,702419.81,
20180403,-0.0121,884379.51,0.35,,675707.79,
20180404,-0.0045,880434.6,0.35,,666151.35,
20180405,-0.0099,871749.24,0.35,,645424.53,
20180406,0.0019,873389.39,0.35,,649278.63,
20180409,-0.0036,870215.06,0.35,,641932.51,
20180410,0.0063,875703.35,0.35,,654642.77,
20180411,-0.0017,874216.14,0.35,,651145.11,
20180412,-0.0018,872681.48,0.35,,647461.49,
20180413,0.0015,873995.64,0.35,,650513.81,
20180416,0.0144,886549.12,0.35,,679954.2,
20180417,0.0005,886955.56,0.35,,681022.7,
20180418,-0.0069,880875.85,0.35,,666254.24,
20180419,0.0073,887312.4,0.35,,681540.02,
20180420,-0.0012,886283.65,0.35,,678969.64,
20180423,0.0025,888459.22,0.35,,684304.4,
20180424,-0.0045,884423.28,0.35,,674626.38,
20180425,0.0244,906040.5,0.35,,726360.58,
20180426,-0.0096,897314.4,0.35,,704445.25,
20180427,-0.0337,867075.8,0.35,,629834.43,
20180430,-0.0057,862146.99,0.35,,618551.4,
20180501,0.0082,869244.75,0.35,,634492.35,
20180502,-0.0039,865885.32,0.35,,626715.29,
20180503,-0.0078,859133.06,0.35,,611351.81,
20180504,0.004,862572.96,0.35,,619037.38,
20180507,0.0015,863902.57,0.35,,621955.69,
20180508,-0.0087,856363.88,0.35,,604949.65,
20180509,0.0042,859975.61,0.35,,612934.98,
20180510,-0.0132,848595.89,0.35,,587506.94,
20180511,-0.0044,844867.92,0.35,,579382.56,
20180514,0.009,852436.69,0.35,,595770.81,
20180515,0.0337,881173.55,0.35,,658871.45,
20180516,-0.0018,879590.78,0.35,,655144.12,
20180517,0.0057,884647.79,0.35,,666880.55,
20180518,-0.013,873128.64,0.35,,639633.72,
20180521,-0.0049,868834.19,0.35,,629783.36,
20180522,0.0089,876596.22,0.35,,647399.3,
20180523,-0.0176,861174.02,0.35,,611588.87,
20180524,-0.0117,851103.83,0.35,,589099.88,
20180525,-0.0041,847636.88,0.35,,581508.9,
20180528,0,847636.88,0.35,,581508.9,
20180529,-0.0176,832679.02,0.35,,549343.15,
20180530,-0.0065,827261.58,0.35,,538120.86,
20180531,0.012,837169.63,0.35,,558415.7,
20180601,-0.0045,833395.99,0.35,,550518.11,
20180604,-0.0112,824020.86,0.35,,531139.87,
20180605,-0.0123,813916.51,0.35,,510607.52,
20180606,0.0003,814165.4,0.35,,511088.95,
20180607,0.0017,815564.36,0.35,,513819.63,
20180608,-0.0115,806185.54,0.35,,495248.72,
20180611,0.0072,812013.69,0.35,,506455.49,
20180612,0.0049,816024.21,0.35,,514254.9,
20180613,0.0054,820446.66,0.35,,522982.54,
20180614,-0.0027,818236.29,0.35,,518544.66,
20180615,0.0185,833358.51,0.35,,548694.33,
20180618,-0.0161,819930.76,0.35,,520930.4,
20180619,-0.0007,819382.92,0.35,,519784.35,
20180620,0.0058,824174.5,0.35,,529259.28,
20180621,0.005,828333.29,0.35,,537576.21,
20180622,-0.0039,825114.98,0.35,,530987.06,
20180625,0.0034,827921.87,0.35,,536661.03,
20180626,0.0042,831421.71,0.35,,543744.96,
20180627,0.022,849680.3,0.35,,581341.04,
20180628,0.0003,849917.94,0.35,,581889.16,
20180629,-0.0074,843601.18,0.35,,568356.08,
20180702,0.0262,865698.47,0.35,,615156.15,
20180703,-0.0048,861528.36,0.35,,605876.08,
20180704,0,861528.36,0.35,,605876.08,
20180705,0.0162,875495.22,0.35,,636723.82,
20180706,-0.0245,854075.52,0.35,,587696.09,
20180709,-0.0065,848501.28,0.35,,575690.3,
20180710,0.0114,858171.33,0.35,,596316.46,
20180711,0.0456,897266.09,0.35,,681777.13,
20180712,0.0116,907654.16,0.35,,706632.77,
20180713,0.0189,924811.29,0.35,,748606.76,
20180716,-0.0138,912026.12,0.35,,716138.62,
20180717,0.0337,942747.06,0.35,,791987.92,
20180718,0.0097,951935.72,0.35,,816132.24,
20180719,-0.0054,946779.71,0.35,,802281.31,
20180720,-0.0436,905483.85,0.35,,692345.85,
20180723,0.0159,919857.61,0.35,,726943.36,
20180724,-0.0138,907148.91,0.35,,695414.79,
20180725,-0.0234,885946.89,0.35,,644272,
20180726,0.0198,903445.43,0.35,,684364.13,
20180727,-0.0119,892719.75,0.35,,658768.91,
20180730,-0.0001,892642.75,0.35,,658561.87,
20180731,-0.0006,892084.16,0.35,,657320.01,
20180801,0.0157,906095.15,0.35,,689754.05,
20180802,0.0167,921221.42,0.35,,725956.29,
20180803,-0.0127,909497.47,0.35,,696980.26,
20180806,0.0096,918246.34,0.35,,718009.15,
20180807,0.0058,923604.92,0.35,,731097.43,
20180808,0.0044,927674.96,0.35,,741207.46,
20180809,0.0039,931315.89,0.35,,750292.55,
20180810,0.0132,943588.84,0.35,,781418.97,
20180813,0.0163,958968.5,0.35,,821449.95,
20180814,0.0077,966327.13,0.35,,841329.04,
20180815,0.0201,985736.26,0.35,,894477,
20180816,-0.0077,978099.92,0.35,,872830.65,
20180817,0.0003,978351.69,0.35,,873653.61,
20180820,-0.0008,977604.18,0.35,,871456.99,
20180821,-0.0035,974202.07,0.35,,861870.97,
20180822,0.0102,984106.58,0.35,,889500.09,
20180823,0.018,1001842.45,0.35,,939820.38,
20180824,-0.0204,981421.32,0.35,,879564.47,
20180827,-0.0129,968804.39,0.35,,843904.41,
20180828,0.0054,974052.29,0.35,,858226.67,
20180829,0.0151,988746.41,0.35,,898955.66,
20180830,-0.0064,982467.49,0.35,,880873.81,
20180831,-0.0063,976258.62,0.35,,863432.51,
20180903,0,976258.62,0.35,,863432.51,
20180904,0.007,983125.95,0.35,,882428.02,
20180905,-0.0151,968275.16,0.35,,840550.51,
20180906,-0.0125,956178.1,0.35,,807528.88,
20180907,0.0053,961250.06,0.35,,820980,
20180910,-0.0036,957755.76,0.35,,811691.2,
20180911,0.0118,969050.85,0.35,,841793.35,
20180912,-0.0123,957146.53,0.35,,809252.02,
20180913,-0.0096,947998.72,0.35,,784835.74,
20180914,0.0134,960658.63,0.35,,817888.53,
20180917,-0.0028,957930.9,0.35,,810691.11,
20180918,0.0218,978843.01,0.35,,866235.03,
20180919,0.0083,986946.88,0.35,,888831.39,
20180920,-0.0126,974516.56,0.35,,853633.67,
20180921,0.0017,976154.8,0.35,,858194.51,
20180924,0.0226,998256.85,0.35,,919150.84,
20180925,0.0197,1017899.35,0.35,,976059.41,
20180926,-0.033,984350.05,0.35,,874828.11,
20180927,0.0291,1013004.18,0.35,,954837.39,
20180928,-0.0106,1002256.77,0.35,,923027.66,
20181001,0.0515,1053834.79,0.35,,1072426.28,
20181002,-0.0143,1038718.16,0.35,,1024228.38,
20181003,0.0599,1100964.21,0.35,,1217046.69,
20181004,-0.0229,1075720.93,0.35,,1129454.1,
20181005,-0.0023,1073288.44,0.35,,1121289.76,
20181008,0.0126,1086776.11,0.35,,1165692.83,
20181009,-0.0027,1083869.52,0.35,,1155801.1,
20181010,-0.0076,1075674.91,0.35,,1128193.96,
20181011,-0.0532,1018437.47,0.35,,939559.93,
20181012,-0.0113,1006950.14,0.35,,906192.13,
20181015,0.0155,1022545.73,0.35,,950336.64,
20181016,0.0011,1023704.5,0.35,,953622.08,
20181017,0.0117,1035653.43,0.35,,988688.13,
20181018,-0.0227,1012178.01,0.35,,918152.3,
20181019,0.015,1027402.37,0.35,,961436.62,
20181022,-0.0146,1012415.48,0.35,,917320.41,
20181023,-0.003,1009419.82,0.35,,908671.39,
20181024,-0.0084,1000892.18,0.35,,884682.47,
20181025,0.0152,1016097.59,0.35,,926945.01,
20181026,-0.0314,984186.76,0.35,,835468.78,
20181029,-0.0117,972683.82,0.35,,804747.4,
20181030,0.0173,989513.12,0.35,,848502.67,
20181031,0.0164,1005728.02,0.35,,892236.92,
20181101,-0.0203,985281.55,0.35,,835312.2,
20181102,0.013,998100.74,0.35,,869440.67,
20181105,0.0318,1029816.31,0.35,,956335.06,
20181106,0.0032,1033070.36,0.35,,965953.06,
20181107,0.0016,1034764.24,0.35,,970810.42,
20181108,0.0133,1048524.29,0.35,,1011390.29,
20181109,0.0096,1058559.46,0.35,,1041905.38,
20181112,0.0063,1065276.13,0.35,,1062535.11,
20181113,0.0349,1102429.89,0.35,,1179080.03,
20181114,0.0246,1129497.18,0.35,,1270239.76,
20181115,-0.0242,1102194.97,0.35,,1173628.96,
20181116,-0.0069,1094590.67,0.35,,1148177.98,
20181119,0.0076,1102949.23,0.35,,1175603.03,
20181120,0.0121,1116276.53,0.35,,1220309.53,
20181121,-0.015,1099506.62,0.35,,1162780.65,
20181122,0,1099506.62,0.35,,1162780.65,
20181123,-0.002,1097352.07,0.35,,1155471.75,
20181126,0.0068,1104793.41,0.35,,1180165.83,
20181127,0.0068,1112309.39,0.35,,1205387.66,
20181128,0.0044,1117183.88,0.35,,1222056.45,
20181129,-0.003,1113847.23,0.35,,1210534.2,
20181130,0.0057,1120243.19,0.35,,1232220.06,
20181203,-0.0167,1101483.63,0.35,,1167546.11,
20181204,0.0083,1110663.55,0.35,,1198002.38,
20181205,0.0038,1114939.03,0.35,,1212309.95,
20181206,0.0108,1126998.51,0.35,,1253459.21,
20181207,-0.0055,1120750.33,0.35,,1231792.28,
20181210,0.014,1136413.61,0.35,,1285991.14,
20181211,-0.0127,1121980.45,0.35,,1234661.72,
20181212,-0.0163,1103731.14,0.35,,1171411.76,
20181213,-0.0015,1102050.58,0.35,,1165889.39,
20181214,-0.0036,1098053.45,0.35,,1152698.19,
20181217,0.004,1102459.75,0.35,,1167189.25,
20181218,0.0258,1130912.88,0.35,,1261831.62,
20181219,-0.0021,1128567.16,0.35,,1253503.54,
20181220,0.0069,1136312.3,0.35,,1280686.66,
20181221,0.005,1142000.95,0.35,,1300811.73,
20181224,0.0289,1175044.36,0.35,,1418962.6,
20181225,0,1175044.36,0.35,,1418962.6,
20181226,-0.0267,1143699.61,0.35,,1299891.37,
20181227,0.0297,1177638.87,0.35,,1421226.94,
20181228,-0.0038,1173165.79,0.35,,1404253.43,
20181231,0.0164,1192435.96,0.35,,1476632.67,
20190101,0,1192435.96,0.35,,1476632.67,
20190102,0.0085,1202556.42,0.35,,1516079.85,
20190103,0.0344,1243971.35,0.35,,1679989.74,
20190104,-0.0458,1187022.14,0.35,,1438167.22,
20190107,-0.0221,1160810.92,0.35,,1338276.23,
20190108,-0.0091,1150297.52,0.35,,1300001.53,
20190109,-0.0091,1139774.58,0.35,,1262821.49,
20190110,-0.0055,1133499.2,0.35,,1240992.72,
20190111,0.0066,1140942.68,0.35,,1266734.45,
20190114,0.0027,1144012.61,0.35,,1277483.6,
20190115,-0.0065,1136526.15,0.35,,1251386.44,
20190116,-0.0058,1129953.65,0.35,,1228575.45,
20190117,-0.0074,1121560.33,0.35,,1200002.29,
20190118,-0.0133,1106597.72,0.35,,1149842.2,
20190121,0,1106597.72,0.35,,1149842.2,
20190122,0.0085,1115961.9,0.35,,1180559.41,
